,TIME_UNIX,DATE_STR,HOUR_STR,OPEN_PRICE,HIGH_PRICE,CLOSE_PRICE,LOW_PRICE,VOLUME_FROM,VOLUME_TO,Dominance,fag
511,1758438000,9/21/2025,7,115776.47,115894.79,115894.79,115703.35,229.13,26527964.34,57.068645678076,48
512,1758441600,9/21/2025,8,115894.79,115900.98,115701.82,115644.87,116.33,13464231.49,57.068645678076,48
513,1758445200,9/21/2025,9,115701.82,115776.52,115756.66,115405.34,230.19,26602489.17,57.068645678076,48
514,1758448800,9/21/2025,10,115756.66,115786.1,115587.98,115571.1,93.64,10831620.35,57.068645678076,48
515,1758452400,9/21/2025,11,115587.98,115768.71,115684.39,115581.77,107.06,12387443.67,57.068645678076,48
516,1758456000,9/21/2025,12,115684.39,115826.05,115745.95,115683.24,122.77,14215597.41,57.068645678076,48
517,1758459600,9/21/2025,13,115745.95,115814.8,115730.15,115710.16,139.8,16184944.87,57.068645678076,48
518,1758463200,9/21/2025,14,115730.15,115757.5,115572.74,115563.81,264.8,30629762.01,57.068645678076,48
519,1758466800,9/21/2025,15,115572.74,115676.94,115597.34,115537.33,207.68,24009383.8,57.068645678076,48
520,1758470400,9/21/2025,16,115597.34,115624.81,115389.35,115282.09,462.86,53449877.42,57.068645678076,48
521,1758474000,9/21/2025,17,115389.35,115699.32,115691.8,115331.36,343.41,39652490.37,57.068645678076,48
522,1758477600,9/21/2025,18,115691.8,115731.89,115603.99,115592.54,165.12,19096218.67,57.068645678076,48
523,1758481200,9/21/2025,19,115603.99,115604.53,115560.39,115396.41,223.16,25776975.62,57.068645678076,48
524,1758484800,9/21/2025,20,115560.39,115579.59,115390.07,115390.07,264.12,30505388.83,57.068645678076,48
525,1758488400,9/21/2025,21,115390.07,115499.72,115473.38,115322.8,256.37,29584920.53,57.068645678076,48
526,1758492000,9/21/2025,22,115473.38,115612.06,115592.95,115262.9,406.49,46905427.79,57.068645678076,48
527,1758495600,9/21/2025,23,115592.95,115594.14,115591.44,115591.36,1.745,201714.68,57.068645678076,48
528,1758499200,9/22/2025,0,115299.83,115439.04,114489.63,114382.66,2238.45,257193228.32,57.1463806766456,47
529,1758502800,9/22/2025,1,114489.63,114827.47,114350.69,114336.85,1422.25,162954375.13,57.1463806766456,47
530,1758506400,9/22/2025,2,114350.69,114681.92,114279.97,114233.48,1266.02,144881383.81,57.1463806766456,47
531,1758510000,9/22/2025,3,114279.97,114736.35,114735.07,114279.96,435.89,49912563.93,57.1463806766456,47
532,1758513600,9/22/2025,4,114735.07,114735.15,114506.05,114481.61,329.59,37762379.45,57.1463806766456,47
533,1758517200,9/22/2025,5,114506.05,114617.08,113939.51,113937.94,471.28,53905696.96,57.1463806766456,47
534,1758520800,9/22/2025,6,113939.51,113939.51,112910.45,112121.18,4844.21,546705579.82,57.1463806766456,47
535,1758524400,9/22/2025,7,112910.45,113086.82,112606.52,112570.1,1148.5,129559920.55,57.1463806766456,47
536,1758528000,9/22/2025,8,112606.52,112875.38,112737.48,112544.15,765.82,86328461.97,57.1463806766456,47
537,1758531600,9/22/2025,9,112737.48,112768.81,112434.16,112275.93,943.98,106171021.23,57.1463806766456,47
538,1758535200,9/22/2025,10,112434.16,112936.62,112887.77,112363.91,681.28,76736084.08,57.1463806766456,47
539,1758538800,9/22/2025,11,112887.77,113062.77,112974.28,112774.99,732.46,82713989.97,57.1463806766456,47
540,1758542400,9/22/2025,12,112974.28,112974.59,112839.14,112620.09,932.27,105106750.29,57.1463806766456,47
541,1758546000,9/22/2025,13,112839.14,113257.46,113242.5,112493.45,1733.34,195603418.92,57.1463806766456,47
542,1758549600,9/22/2025,14,113242.5,113549.37,113037.1,112870.39,1921.7,217579938.91,57.1463806766456,47
543,1758553200,9/22/2025,15,113037.1,113118.4,112920.92,112666.53,1259.73,142167712.53,57.1463806766456,47
544,1758556800,9/22/2025,16,112920.92,112975.18,112706.75,112684.49,1183.23,133531089.99,57.1463806766456,47
545,1758560400,9/22/2025,17,112706.75,112724.33,112467.95,112349.02,1300.61,146324692.47,57.1463806766456,47
546,1758564000,9/22/2025,18,112467.95,112905.59,112528.97,112418.07,695.97,78418910.79,57.1463806766456,47
547,1758567600,9/22/2025,19,112528.97,112684.79,112207,112027.44,1336.28,150131306.5,57.1463806766456,47
548,1758571200,9/22/2025,20,112207,113045.52,112860.34,112067.94,1089.62,122568712.34,57.1463806766456,47
549,1758574800,9/22/2025,21,112860.34,113063.18,113061.42,112690.5,634.47,71596424.91,57.1463806766456,47
550,1758578400,9/22/2025,22,113061.42,113061.48,112735.45,112689.75,458.45,51718750.75,57.1463806766456,47
551,1758582000,9/22/2025,23,112735.45,112776.85,112756.44,112735.44,10.05,1133418.85,57.1463806766456,47
552,1758585600,9/23/2025,0,112747.85,112926.78,112492.54,112484.6,629.25,70911894.33,57.7284919197184,40
553,1758589200,9/23/2025,1,112492.54,112602.68,112253,112238.88,547.73,61581005.84,57.7284919197184,40
554,1758592800,9/23/2025,2,112253,112584.82,111913.99,111777.27,1118.38,125458200.3,57.7284919197184,40
555,1758596400,9/23/2025,3,111913.99,112538.42,112432.29,111579.31,1007.71,112997061.55,57.7284919197184,40
556,1758600000,9/23/2025,4,112432.29,112563.5,112536.44,111977.08,541.26,60786437.5,57.7284919197184,40
557,1758603600,9/23/2025,5,112536.44,112970.02,112753.68,112518.89,495.43,55884208.49,57.7284919197184,40
558,1758607200,9/23/2025,6,112753.68,113188.42,113062.88,112703.19,500.81,56599157.93,57.7284919197184,40
559,1758610800,9/23/2025,7,113062.88,113189.42,113166.74,112969.9,524.12,59262973.23,57.7284919197184,40
560,1758614400,9/23/2025,8,113166.74,113253.73,113210.2,113025.32,529.11,59871881.76,57.7284919197184,40
561,1758618000,9/23/2025,9,113210.2,113356.34,113010.93,112957.66,485.01,54880710.38,57.7284919197184,40
562,1758621600,9/23/2025,10,113010.93,113080.06,113044.69,112905.68,436.5,49317746.7,57.7284919197184,40
563,1758625200,9/23/2025,11,113044.69,113167.7,113065.17,112769.19,420.09,47452699.23,57.7284919197184,40
564,1758628800,9/23/2025,12,113065.17,113129.4,113019.89,112900.65,548.12,61946116.72,57.7284919197184,40
565,1758632400,9/23/2025,13,113019.89,113097.81,113016.96,112804.99,975.29,110166302.61,57.7284919197184,40
566,1758636000,9/23/2025,14,113016.96,113372.59,112725.13,112640.14,1497.44,169139255.68,57.7284919197184,40
567,1758639600,9/23/2025,15,112725.13,113135.69,112948.01,112558.14,993.09,112133804.04,57.7284919197184,40
568,1758643200,9/23/2025,16,112948.01,113021.85,112879.42,112552.17,976.35,110094760.74,57.7284919197184,40
569,1758646800,9/23/2025,17,112879.42,112892.39,111990.35,111928.8,1478.39,166034559.83,57.7284919197184,40
570,1758650400,9/23/2025,18,111990.35,112245.71,111818.51,111720.33,1446.74,161978684.83,57.7284919197184,40
571,1758654000,9/23/2025,19,111818.51,112013.59,111689.74,111577.91,1203.64,134549370.05,57.7284919197184,40
572,1758657600,9/23/2025,20,111689.74,112043.93,112034.88,111518.32,900.66,100703108.72,57.7284919197184,40
573,1758661200,9/23/2025,21,112034.88,112245.2,112205.61,111945.77,406.02,45511603.69,57.7284919197184,40
574,1758664800,9/23/2025,22,112205.61,112269.54,112216.57,112047.72,373.15,41869549.09,57.7284919197184,40
575,1758668400,9/23/2025,23,112216.57,112223.47,112209.72,112209.72,5.1,572313.73,57.7284919197184,40
576,1758672000,9/24/2025,0,112043.66,112425.74,112270.59,111874.52,795.26,89227829.58,57.7214942049546,39
577,1758675600,9/24/2025,1,112270.59,112546.42,112485.73,112198.39,456.15,51274369.61,57.7214942049546,39
578,1758679200,9/24/2025,2,112485.73,112536.92,112163.9,111937.07,1340.63,150422151.82,57.7214942049546,39
579,1758682800,9/24/2025,3,112163.9,112260.45,111744.62,111732.98,692.3,77516118.95,57.7214942049546,39
580,1758686400,9/24/2025,4,111744.62,112414.25,112214.67,111118.7,1345.47,150411027.87,57.7214942049546,39
581,1758690000,9/24/2025,5,112214.67,112715.37,112684.42,112183.27,475.44,53466090.06,57.7214942049546,39
582,1758693600,9/24/2025,6,112684.42,112830.23,112647.24,112582.21,405.89,45740992.64,57.7214942049546,39
583,1758697200,9/24/2025,7,112647.24,112787.77,112630.38,112512.12,362.93,40882543.58,57.7214942049546,39
584,1758700800,9/24/2025,8,112630.38,112677.79,112660.06,112457.47,505.67,56914828.09,57.7214942049546,39
585,1758704400,9/24/2025,9,112660.06,112850.2,112774.57,112543.02,286.57,32290945.1,57.7214942049546,39
586,1758708000,9/24/2025,10,112774.57,112999.42,112977.49,112710.74,404.64,45660642.7,57.7214942049546,39
587,1758711600,9/24/2025,11,112977.49,113197.69,113066.08,112920.64,463.21,52370704.74,57.7214942049546,39
588,1758715200,9/24/2025,12,113066.08,113146.66,113106.37,112976.48,413.51,46748877.7,57.7214942049546,39
589,1758718800,9/24/2025,13,113106.37,113273.21,112869.18,112852.32,1107.24,125210703.78,57.7214942049546,39
590,1758722400,9/24/2025,14,112869.18,113951.9,113779.96,112868.55,1684.55,191062272.95,57.7214942049546,39
591,1758726000,9/24/2025,15,113779.96,113950.36,113410.01,113324.13,1254.16,142527097.34,57.7214942049546,39
592,1758729600,9/24/2025,16,113410.01,113805.19,113780.47,113213.49,1256.49,142641898.7,57.7214942049546,39
593,1758733200,9/24/2025,17,113780.47,114013.4,113821.1,113675.87,1065.64,121334942.68,57.7214942049546,39
594,1758736800,9/24/2025,18,113821.1,113885.3,113707.66,113574.37,779.34,88608832.65,57.7214942049546,39
595,1758740400,9/24/2025,19,113707.66,113744.59,113481.35,113346.21,568.1,64502009.22,57.7214942049546,39
596,1758744000,9/24/2025,20,113481.35,113668.17,113565.95,113460.74,538.63,61175464.54,57.7214942049546,39
597,1758747600,9/24/2025,21,113565.95,113645.39,113400.67,113357.93,294.61,33451214.49,57.7214942049546,39
598,1758751200,9/24/2025,22,113400.67,113703.52,113391.34,113321.85,571.89,64909407.32,57.7214942049546,39
599,1758754800,9/24/2025,23,113391.34,113417.18,113417.18,113390.83,3.749,425205.51,57.7214942049546,39
600,1758758400,9/25/2025,0,113360.69,113559.7,113096.92,113019.91,765.68,86725824.47,57.8967108939386,41
601,1758762000,9/25/2025,1,113096.92,113403.77,112696.09,112492.98,1581.1,178496721.2,57.8967108939386,41
602,1758765600,9/25/2025,2,112696.09,113207.65,112922.71,112541.65,1052.3,118764907.83,57.8967108939386,41
603,1758769200,9/25/2025,3,112922.71,112927.47,112563.84,112245.47,900.4,101315334.76,57.8967108939386,41
604,1758772800,9/25/2025,4,112563.84,112632.76,111756.43,111608.22,1485.12,166220052.4,57.8967108939386,41
605,1758776400,9/25/2025,5,111756.43,112054.56,111759.44,111615.08,785.46,87854783.19,57.8967108939386,41
606,1758780000,9/25/2025,6,111759.44,111876.18,111562.02,111536.16,671.2,74983795.22,57.8967108939386,41
607,1758783600,9/25/2025,7,111562.02,111915.45,111802.24,111475.59,542.27,60596920.55,57.8967108939386,41
608,1758787200,9/25/2025,8,111802.24,112077.13,111777.77,111736.15,543.18,60794732.5,57.8967108939386,41
609,1758790800,9/25/2025,9,111777.77,112274.05,111609.35,111608.67,677.6,75866664.11,57.8967108939386,41
610,1758794400,9/25/2025,10,111609.35,111902.67,111691.88,111567.57,483.14,53991812.54,57.8967108939386,41
611,1758798000,9/25/2025,11,111691.88,111769.23,111392.6,111328.68,794.65,88624783.94,57.8967108939386,41
612,1758801600,9/25/2025,12,111392.6,111712.96,111161.02,111156.77,1979.74,220583314.46,57.8967108939386,41
613,1758805200,9/25/2025,13,111161.02,111767.92,111034.43,110669.26,3525.46,391873792.02,57.8967108939386,41
614,1758808800,9/25/2025,14,111034.43,111790.01,111610.08,111012.03,2180.51,243145909.18,57.8967108939386,41
615,1758812400,9/25/2025,15,111610.08,111661.95,111661.95,110925.95,1738.56,193517701.03,57.8967108939386,41
616,1758816000,9/25/2025,16,111661.95,111748.7,111008.48,110964.5,1478.73,164607093.96,57.8967108939386,41
617,1758819600,9/25/2025,17,111008.48,111017.21,108869.51,108687.38,4777.24,524392340.87,57.8967108939386,41
618,1758823200,9/25/2025,18,108869.51,109859.88,109811.07,108664.26,2936.43,320992542.53,57.8967108939386,41
619,1758826800,9/25/2025,19,109811.07,110011.46,109413.84,109351.4,1978.88,217092907.56,57.8967108939386,41
620,1758830400,9/25/2025,20,109413.84,109531.59,109228.83,109115.24,1348.65,147439842.96,57.8967108939386,41
621,1758834000,9/25/2025,21,109228.83,109719.44,109466.95,109131.12,750.53,82129363.02,57.8967108939386,41
622,1758837600,9/25/2025,22,109466.95,109639.18,109485,109330.87,629.14,68879086.24,57.8967108939386,41
623,1758841200,9/25/2025,23,109485,109526.84,109493.08,109485,12.77,1397813.01,57.8967108939386,41
624,1758844800,9/26/2025,0,109061.11,109662.97,109540.68,108882.8,1444.1,157817306.32,58.3377212540392,32
625,1758848400,9/26/2025,1,109540.68,109820.26,109744.61,109371,1323.24,145105567.17,58.3377212540392,32
626,1758852000,9/26/2025,2,109744.61,109866.89,109688.79,109556.67,738.48,81024412.25,58.3377212540392,32
627,1758855600,9/26/2025,3,109688.79,109698.37,109649.6,109362.37,666.7,73028326.63,58.3377212540392,32
628,1758859200,9/26/2025,4,109649.6,109695.46,109413.25,109312.05,521.75,57144449.35,58.3377212540392,32
629,1758862800,9/26/2025,5,109413.25,109656.11,109321.76,109154.05,606.27,66328576.7,58.3377212540392,32
630,1758866400,9/26/2025,6,109321.76,109693.44,109431.35,109089.31,1028.94,112635739.47,58.3377212540392,32
631,1758870000,9/26/2025,7,109431.35,109663.44,109408.89,109004.74,1908.66,208506665.79,58.3377212540392,32
632,1758873600,9/26/2025,8,109408.89,109708.51,109671.35,109404.77,582.93,63877873.97,58.3377212540392,32
633,1758877200,9/26/2025,9,109671.35,109792.65,109657.26,109495.93,457.93,50216932.71,58.3377212540392,32
634,1758880800,9/26/2025,10,109657.26,109661.56,108979.96,108792.54,1001.94,109301370.29,58.3377212540392,32
635,1758884400,9/26/2025,11,108979.96,109276.77,109206.26,108695.14,828.86,90303526.92,58.3377212540392,32
636,1758888000,9/26/2025,12,109206.26,109648.26,109460.37,108896.08,1560.35,170587947.54,58.3377212540392,32
637,1758891600,9/26/2025,13,109460.37,109854.86,109745.99,109079.19,2247.92,246075995.06,58.3377212540392,32
638,1758895200,9/26/2025,14,109745.99,109842.7,108912.59,108845.18,4111.73,448926508,58.3377212540392,32
639,1758898800,9/26/2025,15,108912.59,109432.95,109097.8,108876.11,1164.97,127202277.8,58.3377212540392,32
640,1758902400,9/26/2025,16,109097.8,109694.22,109526.49,109096.83,1283.78,140525097.12,58.3377212540392,32
641,1758906000,9/26/2025,17,109526.49,110078.88,109981.62,109463.54,1497.6,164532720.57,58.3377212540392,32
642,1758909600,9/26/2025,18,109981.62,110387.27,109808.99,109782.28,1445.99,159151722.6,58.3377212540392,32
643,1758913200,9/26/2025,19,109808.99,109809.26,109248.61,109106.92,1480.5,162004430.97,58.3377212540392,32
644,1758916800,9/26/2025,20,109248.61,109437.4,109386.09,109173.73,847.31,92606535.22,58.3377212540392,32
645,1758920400,9/26/2025,21,109386.09,109608.73,109557.18,109285,494.6,54137779.56,58.3377212540392,32
646,1758924000,9/26/2025,22,109557.18,109684.59,109641.61,109434.28,396.13,43411236.86,58.3377212540392,32
647,1758927600,9/26/2025,23,109641.61,109641.93,109627.43,109627.43,3.55,389361.37,58.3377212540392,32
648,1758931200,9/27/2025,0,109723.94,109740.38,109720.7,109559.44,306.9,33652954.76,57.7527199034672,34
649,1758934800,9/27/2025,1,109720.7,109743.59,109514.5,109415.67,355.92,38999919.67,57.7527199034672,34
650,1758938400,9/27/2025,2,109514.5,109567.64,109491.95,109415.69,294.75,32278560.87,57.7527199034672,34
651,1758942000,9/27/2025,3,109491.95,109818.2,109644.58,109472.17,408.75,44824803.83,57.7527199034672,34
652,1758945600,9/27/2025,4,109644.58,109822.37,109740.09,109606.5,433.53,47569086.73,57.7527199034672,34
653,1758949200,9/27/2025,5,109740.09,109766.51,109718.64,109679.82,269.55,29577978.34,57.7527199034672,34
654,1758952800,9/27/2025,6,109718.64,109720.83,109623.25,109575.53,199.99,21932060.47,57.7527199034672,34
655,1758956400,9/27/2025,7,109623.25,109648.82,109478.6,109415.71,161.55,17703659.07,57.7527199034672,34
656,1758960000,9/27/2025,8,109478.6,109478.78,109342.85,109331.35,339.3,37122332.53,57.7527199034672,34
657,1758963600,9/27/2025,9,109342.85,109427.81,109380.87,109156.33,371.51,40604251.61,57.7527199034672,34
658,1758967200,9/27/2025,10,109380.87,109555.02,109514.36,109345.72,307.22,33628503.43,57.7527199034672,34
659,1758970800,9/27/2025,11,109514.36,109524.15,109389.56,109363.42,132.64,14519121.56,57.7527199034672,34
660,1758974400,9/27/2025,12,109389.56,109561,109481.92,109322.65,313.43,34302752.5,57.7527199034672,34
661,1758978000,9/27/2025,13,109481.92,109491.8,109396.78,109389.93,228.74,25038060.69,57.7527199034672,34
662,1758981600,9/27/2025,14,109396.78,109479,109379.11,109344.19,234.71,25681176.68,57.7527199034672,34
663,1758985200,9/27/2025,15,109379.11,109506.14,109476.91,109285.03,501.24,54825400.21,57.7527199034672,34
664,1758988800,9/27/2025,16,109476.91,109504.24,109472.56,109396.81,382.61,41880088.41,57.7527199034672,34
665,1758992400,9/27/2025,17,109472.56,109497.11,109465.59,109334.27,442.49,48416299.26,57.7527199034672,34
666,1758996000,9/27/2025,18,109465.59,109521.74,109510.95,109431.34,270.55,29621209.44,57.7527199034672,34
667,1758999600,9/27/2025,19,109510.95,109524.98,109510.06,109467.85,208.72,22857163.19,57.7527199034672,34
668,1759003200,9/27/2025,20,109510.06,109528.17,109489.85,109448.95,209.86,22979380.71,57.7527199034672,34
669,1759006800,9/27/2025,21,109489.85,109573.23,109564.13,109488.94,171.06,18739745.65,57.7527199034672,34
670,1759010400,9/27/2025,22,109564.13,109795.18,109695.48,109564.13,304.78,33433677.42,57.7527199034672,34
671,1759014000,9/27/2025,23,109695.48,109699.42,109687.81,109687.27,3.824,419400.39,57.7527199034672,34
672,1759017600,9/28/2025,0,109727.42,109883.08,109706.62,109651.27,519.86,57042166.53,57.7724894490836,34
673,1759021200,9/28/2025,1,109706.62,109749.03,109451.85,109432.39,685.48,75105522.66,57.7724894490836,34
674,1759024800,9/28/2025,2,109451.85,109639.23,109541.27,109441.72,338.33,37062055.65,57.7724894490836,34
675,1759028400,9/28/2025,3,109541.27,109622.6,109539.55,109506.91,183.03,20054192.61,57.7724894490836,34
676,1759032000,9/28/2025,4,109539.55,109575.79,109472.99,109457.71,153.59,16823704.81,57.7724894490836,34
677,1759035600,9/28/2025,5,109472.99,109502.87,109450.16,109445.07,124.06,13585873.9,57.7724894490836,34
678,1759039200,9/28/2025,6,109450.16,109541.42,109505.44,109356.49,188.6,20647297.85,57.7724894490836,34
679,1759042800,9/28/2025,7,109505.44,109632.25,109598.38,109443.2,190.69,20893738.62,57.7724894490836,34
680,1759046400,9/28/2025,8,109598.38,109673.18,109608.55,109521.68,356.96,39125625.92,57.7724894490836,34
681,1759050000,9/28/2025,9,109608.55,109654.87,109608.61,109423.86,417.4,45726819.13,57.7724894490836,34
682,1759053600,9/28/2025,10,109608.61,109609.01,109459.67,109452.67,236.99,25955738.1,57.7724894490836,34
683,1759057200,9/28/2025,11,109459.67,109527.08,109466.94,109343.01,400.21,43778751.23,57.7724894490836,34
684,1759060800,9/28/2025,12,109466.94,109529.66,109393.09,109280.14,602.55,65931887.28,57.7724894490836,34
685,1759064400,9/28/2025,13,109393.09,109742.98,109707.28,109392.67,550.28,60302170.11,57.7724894490836,34
686,1759068000,9/28/2025,14,109707.28,109954.32,109924.52,109589.72,509.38,55912970.68,57.7724894490836,34
687,1759071600,9/28/2025,15,109924.52,110111.83,110111.71,109791.09,577.71,63521460.13,57.7724894490836,34
688,1759075200,9/28/2025,16,110111.71,110458.6,110286.94,110084.01,775.57,85491016.47,57.7724894490836,34
689,1759078800,9/28/2025,17,110286.94,110440.84,110278.91,110201.57,754.53,83242125.67,57.7724894490836,34
690,1759082400,9/28/2025,18,110278.91,110348.43,110348.43,110140.24,349.28,38504615.3,57.7724894490836,34
691,1759086000,9/28/2025,19,110348.43,110448.5,110403.87,110190.74,265.67,29318007.51,57.7724894490836,34
692,1759089600,9/28/2025,20,110403.87,111016.75,110889.47,110366.57,839.28,92975294.53,57.7724894490836,34
693,1759093200,9/28/2025,21,110889.47,110974.27,110901.42,110721.84,360.58,39973351.61,57.7724894490836,34
694,1759096800,9/28/2025,22,110901.42,112092.23,111997.1,110901.42,1456.46,162630386.59,57.7724894490836,34
695,1759100400,9/28/2025,23,111997.1,112180,112163.04,111997.1,49.24,5519205.37,57.7724894490836,34
696,1759104000,9/29/2025,0,112226.65,112375.85,112325.81,112047.05,952.35,106857167.67,57.7952497220199,39
697,1759104000,9/29/2025,0,112226.65,112375.85,112325.81,112047.05,952.35,106857167.67,58.1015,39
698,1759107600,9/29/2025,1,112325.81,112363.21,111909.43,111788.9,872.4,97803681.97,57.7952497220199,39
699,1759107600,9/29/2025,1,112325.81,112363.21,111909.43,111788.9,872.4,97803681.97,58.1015,39
700,1759111200,9/29/2025,2,111909.43,112071.3,111800.64,111686.07,841.87,94146841.08,57.7952497220199,39
701,1759111200,9/29/2025,2,111909.43,112071.3,111800.64,111686.07,841.87,94146841.08,58.1015,39
702,1759114800,9/29/2025,3,111800.64,111922.11,111922.11,111640.65,473.63,52932329.65,57.7952497220199,39
703,1759114800,9/29/2025,3,111800.64,111922.11,111922.11,111640.65,473.63,52932329.65,58.1015,39
704,1759118400,9/29/2025,4,111922.11,111960.75,111879.15,111814.31,397.49,44471837.03,57.7952497220199,39
705,1759118400,9/29/2025,4,111922.11,111960.75,111879.15,111814.31,397.49,44471837.03,58.1015,39
706,1759122000,9/29/2025,5,111879.15,111886.41,111812.21,111631.26,404.01,45139488.83,57.7952497220199,39
707,1759122000,9/29/2025,5,111879.15,111886.41,111812.21,111631.26,404.01,45139488.83,58.1015,39
708,1759125600,9/29/2025,6,111812.21,111918.5,111706.41,111690.55,456.19,51004357.03,57.7952497220199,39
709,1759125600,9/29/2025,6,111812.21,111918.5,111706.41,111690.55,456.19,51004357.03,58.1015,39
710,1759129200,9/29/2025,7,111706.41,111933.97,111930.56,111625.37,437.07,48844280.05,57.7952497220199,39
711,1759129200,9/29/2025,7,111706.41,111933.97,111930.56,111625.37,437.07,48844280.05,58.1015,39
712,1759132800,9/29/2025,8,111930.56,112464.29,112159.02,111929.34,747.99,83910548.91,57.7952497220199,39
713,1759132800,9/29/2025,8,111930.56,112464.29,112159.02,111929.34,747.99,83910548.91,58.1015,39
714,1759136400,9/29/2025,9,112159.02,112268.24,112158.22,112054.78,370.17,41516384.45,57.7952497220199,39
715,1759136400,9/29/2025,9,112159.02,112268.24,112158.22,112054.78,370.17,41516384.45,58.1015,39
716,1759140000,9/29/2025,10,112158.22,112288.49,112161.7,112090.04,422.56,47397922.58,57.7952497220199,39
717,1759140000,9/29/2025,10,112158.22,112288.49,112161.7,112090.04,422.56,47397922.58,58.1015,39
718,1759143600,9/29/2025,11,112161.7,112177.47,112167.01,111985.53,405.12,45407913.37,57.7952497220199,39
719,1759143600,9/29/2025,11,112161.7,112177.47,112167.01,111985.53,405.12,45407913.37,58.1015,39
720,1759147200,9/29/2025,12,112167.01,112571.37,112086.77,112003.42,815.29,91507556.12,57.7952497220199,39
721,1759147200,9/29/2025,12,112167.01,112571.37,112086.77,112003.42,815.29,91507556.12,58.1015,39
722,1759150800,9/29/2025,13,112086.77,113556.39,113304.9,111979.09,2390.36,269703132.34,57.7952497220199,39
723,1759150800,9/29/2025,13,112086.77,113556.39,113304.9,111979.09,2390.36,269703132.34,58.1015,39
724,1759154400,9/29/2025,14,113304.9,114333.01,114123.44,113290.02,2523.72,287442401.33,57.7952497220199,39
725,1759154400,9/29/2025,14,113304.9,114333.01,114123.44,113290.02,2523.72,287442401.33,58.1015,39
726,1759158000,9/29/2025,15,114123.44,114213.99,113896.3,113776.14,1167.69,133158214.22,57.7952497220199,39
727,1759158000,9/29/2025,15,114123.44,114213.99,113896.3,113776.14,1167.69,133158214.22,58.1015,39
728,1759161600,9/29/2025,16,113896.3,114148.31,113713.15,113689.54,844.21,96211803.38,57.7952497220199,39
729,1759161600,9/29/2025,16,113896.3,114148.31,113713.15,113689.54,844.21,96211803.38,58.1015,39
730,1759165200,9/29/2025,17,113713.15,114252.95,114138.36,113537.54,1076.83,122682942.19,57.7952497220199,39
731,1759165200,9/29/2025,17,113713.15,114252.95,114138.36,113537.54,1076.83,122682942.19,58.1015,39
732,1759168800,9/29/2025,18,114138.36,114232.77,114102.72,113951.82,611,69705968.14,57.7952497220199,39
733,1759168800,9/29/2025,18,114138.36,114232.77,114102.72,113951.82,611,69705968.14,58.1015,39
734,1759172400,9/29/2025,19,114102.72,114474.46,114351.79,113942.73,957.53,109368082.78,57.7952497220199,39
735,1759172400,9/29/2025,19,114102.72,114474.46,114351.79,113942.73,957.53,109368082.78,58.1015,39
736,1759176000,9/29/2025,20,114351.79,114496.59,114334.16,114211.84,1114.14,127433781.44,57.7952497220199,39
737,1759176000,9/29/2025,20,114351.79,114496.59,114334.16,114211.84,1114.14,127433781.44,58.1015,39
738,1759179600,9/29/2025,21,114334.16,114420.02,114254.73,114169.64,426.12,48704254.5,57.7952497220199,39
739,1759179600,9/29/2025,21,114334.16,114420.02,114254.73,114169.64,426.12,48704254.5,58.1015,39
740,1759183200,9/29/2025,22,114254.73,114293.91,114254.65,114091.98,357.45,40814397.84,57.7952497220199,39
741,1759183200,9/29/2025,22,114254.73,114293.91,114254.65,114091.98,357.45,40814397.84,58.1015,39
742,1759186800,9/29/2025,23,114254.65,114261.34,114261.34,114254.64,1.339,153055.26,57.7952497220199,39
743,1759186800,9/29/2025,23,114254.65,114261.34,114261.34,114254.64,1.339,153055.26,58.1015,39
744,1759190400,9/30/2025,0,114407.08,114831.66,114613.54,114134.28,953.98,109214291.83,59.12,43
745,1759194000,9/30/2025,1,114613.54,114866.53,114596.79,114366.76,965.06,110613257.03,59.08,43
746,1759197600,9/30/2025,2,114596.79,114668.77,114542.49,114457.7,737.94,84541620.6,59.07,43
747,1759201200,9/30/2025,3,114542.49,114599.52,114448.17,114386.66,375.54,42988520.42,59.12,43
748,1759204800,9/30/2025,4,114448.17,114450.7,114167.44,114165.03,317.03,36239325.07,59.13,43
749,1759208400,9/30/2025,5,114167.44,114279.8,113978.05,113911.25,562.18,64127863.98,59.01,43
750,1759212000,9/30/2025,6,113978.05,114150.74,113964.16,113916.16,425.55,48517034.66,59.001,43
751,1759215600,9/30/2025,7,113964.16,114062.32,113780.1,113664.07,522,59419027.39,59.01,43
752,1759219200,9/30/2025,8,113780.1,113810.97,113519.19,113413.71,780.83,88718190.44,59.09,43
753,1759222800,9/30/2025,9,113519.19,113521.45,112841.02,112806.45,960.31,108675096.44,59.08,43
754,1759226400,9/30/2025,10,112841.02,113142.5,112981.8,112727.79,902.66,101938797.38,59.17,43
755,1759230000,9/30/2025,11,112981.8,113200.21,113120.98,112873.44,493.9,55816063.29,59.19,43
756,1759233600,9/30/2025,12,113120.98,113316.43,113066.8,113052.28,681.7,77155568.12,59.13,43
757,1759237200,9/30/2025,13,113066.8,113742.4,113471.39,112923.32,1667.41,188985338.54,59.16,43
758,1759240800,9/30/2025,14,113471.39,113685.48,113658.17,112977.21,2081.66,235839612.73,59.01,43
759,1759244400,9/30/2025,15,113658.17,113660.01,113157.05,112973.83,1362.1,154224383.25,59.01,43
760,1759248000,9/30/2025,16,113157.05,113314.71,112867.83,112820.02,1318.03,149003392.85,59.01,43
